n,time
7121,5.051865
7122,5.069203
7123,5.089017
7124,4.996714
7125,5.194401
7126,5.26154
7127,5.097896
7128,5.333315
7129,5.220012
7130,5.085257
7131,5.082415
7132,5.093947
7133,5.172343
7134,5.200336
7135,5.249024
7136,5.193353
7137,4.927492
7138,5.28108
7139,6.377131
7140,5.066917
7141,4.995874
7142,5.384292
7143,5.039224
7144,4.943361
7145,5.209395
7146,5.113135
7147,5.115037
7148,4.951644
7149,5.186553
7150,5.082272
7151,4.931413
7152,5.174236
7153,5.220317
7154,5.202157
7155,5.071144
7156,5.316546
7157,5.149921
7158,4.947852
7159,5.205504
7160,5.118565
7161,5.238671
7162,5.020684
7163,5.307661
7164,5.424472
7165,4.957035
7166,5.204136
7167,5.200124
7168,4.956549
7169,5.194236
7170,5.312684
7171,5.192867
7172,5.18536
7173,5.347814
7174,5.361297
7175,4.973963
7176,5.105788
7177,5.328348
7178,5.28517
7179,5.037543
7180,5.190229
7181,5.249165
7182,5.020943
7183,5.141089
7184,5.122655
7185,5.27674
7186,5.098992
7187,5.402431
7188,5.214753
7189,4.978754
7190,5.303548
7191,5.199046
7192,5.162058
7193,4.999588
7194,5.212875
7195,5.335686
7196,4.983374
7197,5.330222
7198,5.370569
7199,5.186575
7200,4.966315
7201,5.135417
7202,5.182117
7203,4.970944
7204,5.253582
7205,5.419059
7206,5.537348
7207,5.017898
7208,5.147431
7209,5.22728
7210,5.052025
7211,5.279791
7212,5.387017
7213,5.376165
7214,5.037926
7215,5.291223
7216,5.237127
7217,4.980316
7218,5.351202
7219,5.3746
7220,5.307153
7221,5.156046
7222,5.201633
7223,5.269163
7224,5.15728
7225,5.150477
7226,5.230945
7227,5.296497
7228,5.098194
7229,5.256112
7230,5.367431
7231,5.302869
7232,5.026683
7233,5.160469
7234,5.14703
7235,4.994392
7236,5.250219
7237,5.388026
7238,5.251672
7239,5.14542
7240,5.261172
7241,5.146642
7242,5.002278
7243,5.127115
7244,5.321334
7245,5.23911
7246,5.081977
7247,5.294319
7248,5.327402
7249,5.031471
7250,5.366575
7251,5.365732
7252,5.32815
7253,5.046013
7254,5.232073
7255,5.357456
7256,5.03991
7257,5.412698
7258,5.234103
7259,5.18568
7260,5.020113
7261,5.218434
7262,5.131267
7263,5.135875
7264,5.049113
7265,5.200687
7266,5.168936
7267,5.006099
7268,10.814261
7269,5.223688
7270,5.238041
7271,5.132115
7272,5.155993
7273,5.308895
7274,5.045572
7275,5.164325
7276,5.279064
7277,5.330192
7278,5.095033
7279,5.269191
7280,5.332885
7281,5.036161
7282,5.437778
7283,5.183462
7284,5.168309
7285,5.036811
7286,5.351692
7287,5.155811
7288,5.197754
7289,5.040641
7290,5.151203
7291,5.285846
7292,5.069599
7293,5.163409
7294,5.209795
7295,5.224553
7296,5.194369
7297,5.33105
7298,5.361113
7299,5.300044
7300,5.299606
7301,5.314364
7302,5.334976
7303,5.165469
7304,5.397863
7305,5.246005
7306,5.3227
7307,5.082167
7308,5.237115
7309,5.211738
7310,5.050057
7311,5.265975
7312,5.271846
7313,5.174037
7314,5.069295
7315,5.258613
7316,5.409879
7317,5.240939
7318,5.19892
7319,5.389615
7320,5.33773
7321,5.080317
7322,5.207097
7323,5.296718
7324,5.296494
7325,5.185021
7326,5.212297
7327,5.403688
7328,5.224512
7329,5.198507
7330,5.237195
7331,5.336551
7332,5.066206
7333,5.274892
7334,5.227236
7335,5.368679
7336,5.111494
7337,5.5049
7338,5.338934
7339,5.266901
7340,5.100597
7341,5.394764
7342,5.30902
7343,5.105015
7344,5.322674
7345,5.309623
7346,5.43778
7347,5.171796
7348,5.365713
7349,5.441323
7350,5.292082
7351,5.094628
7352,5.267077
7353,5.300147
7354,5.247953
7355,5.488971
7356,5.414234
7357,5.261309
7358,5.134993
7359,5.437819
7360,5.453712
7361,5.478277
7362,5.414813
7363,5.275366
7364,5.239685
7365,5.303797
7366,5.1249
7367,5.404366
7368,5.566212
7369,5.335023
7370,5.382073
7371,5.372198
7372,5.344544
7373,5.09861
7374,5.494026
7375,5.38865
7376,5.249888
7377,5.225778
7378,5.40183
7379,5.270197
7380,5.101469
7381,5.32027
7382,5.244434
7383,5.336242
7384,5.117332
7385,5.501898
7386,5.532024
7387,5.284551
7388,5.106445
7389,5.398052
7390,5.239938
7391,5.41735
7392,5.282125
7393,5.315643
7394,5.384843
7395,5.10445
7396,5.506237
7397,5.491583
7398,5.370249
7399,5.122599
7400,5.279252
7401,5.355882
7402,5.343
7403,5.128414
7404,5.401959
7405,5.390534
7406,5.400781
7407,5.209298
7408,5.470741
7409,5.418321
7410,5.156349
7411,5.42404
7412,5.425589
7413,5.494777
7414,5.149579
7415,5.658086
7416,5.426705
7417,5.387476
7418,5.111342
7419,5.562096
7420,5.476779
7421,5.385326
7422,5.285023
7423,5.397431
7424,5.50783
7425,5.411387
7426,5.219496
7427,5.438346
7428,5.347826
7429,5.139175
7430,5.320995
7431,5.444736
7432,5.357076
7433,5.147037
7434,5.364178
7435,5.525841
7436,5.527789
7437,5.189574
7438,5.379413
7439,5.380649
7440,5.471416
7441,5.337669
7442,5.367481
7443,5.557228
7444,5.446778
7445,5.161035
7446,5.40156
7447,5.603547
7448,5.132546
7449,5.51596
7450,5.409347
7451,5.288437
7452,5.181145
7453,5.310095
7454,5.303718
7455,5.491851
7456,5.157512
7457,5.413446
7458,5.433518
7459,8.511683
7460,5.237554
7461,5.417371
7462,9.53719
7463,5.467337
7464,5.216955
7465,5.471121
7466,5.572677
7467,5.477049
7468,5.248275
7469,5.356121
7470,5.468277
7471,5.354353
7472,5.497139
7473,5.607813
7474,5.413419
7475,5.162288
7476,5.407028
7477,5.334503
7478,5.469434
7479,5.196575
7480,5.581987
7481,5.323525
7482,5.303654
7483,5.281854
7484,5.548482
7485,5.460712
7486,5.27329
7487,5.17085
7488,5.427842
7489,5.507926
7490,5.382871
7491,5.225557
7492,5.552673
7493,5.594214
7494,5.328559
7495,5.188211
7496,5.392149
7497,5.450226
7498,5.406371
7499,5.198515
7500,5.424103
7501,5.546925
7502,5.337549
7503,5.316394
7504,5.564171
7505,5.326283
7506,5.343706
7507,5.241287
7508,5.423255
7509,5.671184
7510,5.343969
7511,5.580713
7512,5.39642
7513,5.402529
7514,5.180455
7515,5.414666
7516,5.353697
7517,5.354582
7518,5.247111
7519,5.430668
7520,5.477016
7521,5.451129
7522,5.40094
7523,5.639107
7524,5.584185
7525,5.697524
7526,5.243706
7527,5.578059
7528,5.376517
7529,5.461621
7530,5.22687
7531,5.428735
7532,5.336591
7533,5.400925
7534,5.217846
7535,5.466765
7536,5.651862
7537,5.452582
7538,5.29948
7539,5.417569
7540,5.487962
7541,5.557557
7542,5.196577
7543,5.600162
7544,5.45291
7545,5.434682
7546,5.46093
7547,5.492128
7548,5.50778
7549,5.523798
7550,5.429742
7551,5.378158
7552,5.548358
7553,5.555788
7554,5.220091
7555,5.455906
7556,5.430501
7557,5.452092
7558,5.361849
7559,5.45309
7560,5.611366
7561,5.516821
7562,5.334709
7563,5.37499
7564,5.404911
7565,5.424359
7566,5.300909
7567,5.374041
7568,5.347344
7569,5.38589
7570,5.331259
7571,5.381151
7572,5.429994
7573,5.420559
7574,5.487164
7575,5.601348
7576,5.454605
7577,5.484313
7578,5.227037
7579,5.431724
7580,5.450107
7581,5.406444
7582,5.235191
7583,5.41111
7584,5.661752
7585,5.380774
7586,5.217812
7587,5.576551
7588,5.636211
7589,5.401553
7590,5.261532
7591,5.406663
7592,5.426771
7593,5.423973
7594,5.382084
7595,5.398997
7596,5.430562
7597,5.621986
7598,5.337635
7599,5.610795
7600,5.494175
7601,5.566198
7602,5.272366
7603,5.521226
7604,5.465497
7605,5.458412
7606,5.242053
7607,5.6608
7608,5.420984
7609,5.550444
7610,5.271425
7611,5.635724
7612,5.457713
7613,5.449322
7614,5.265786
7615,5.519018
7616,5.516964
7617,5.600564
7618,11.462472
7619,5.306616
7620,5.503419
7621,5.523126
7622,5.401102
7623,5.454322
7624,5.431008
7625,5.773499
7626,5.486827
7627,5.412394
7628,5.599112
7629,5.491026
7630,5.659969
7631,5.390931
7632,5.613548
7633,5.557738
7634,5.481612
7635,5.34034
7636,5.567204
7637,5.449029
7638,8.645594
7639,5.277735
7640,5.41624
7641,5.499376
7642,5.441832
7643,5.281904
7644,5.363371
7645,5.471117
7646,5.443737
7647,5.336157
7648,5.606392
7649,5.586657
7650,5.500187
7651,5.28867
7652,5.497059
7653,5.41769
7654,5.463216
7655,5.606616
7656,5.307886
7657,5.505032
7658,5.517748
7659,5.453951
7660,5.577812
7661,5.543174
7662,5.587915
7663,5.584981
7664,5.282868
7665,5.54956
7666,5.467622
7667,5.590884
7668,5.37407
7669,5.621918
7670,5.591917
7671,5.577698
7672,5.295511
7673,5.460176
7674,5.623005
7675,5.741945
7676,5.315493
7677,5.569002
7678,5.633316
7679,5.5867
7680,5.627181
7681,5.481552
7682,5.597632
7683,5.525612
7684,5.607364
7685,5.438323
7686,5.590151
7687,5.553655
7688,5.541374
7689,5.338204
7690,5.553052
7691,5.739478
7692,5.86145
7693,5.373953
7694,5.529335
7695,5.809016
7696,5.552842
7697,5.328099
7698,5.671157
7699,5.679608
7700,5.563644
7701,5.540133
7702,5.360389
7703,5.464365
7704,5.477001
7705,5.487287
7706,5.335721
7707,5.591772
7708,5.64076
7709,5.552219
7710,5.531537
7711,5.703355
7712,5.485918
7713,5.590106
7714,5.32306
7715,5.538556
7716,5.586916
7717,5.660021
7718,5.517522
7719,5.600363
7720,5.606089
7721,5.630721
7722,5.684951
7723,5.35235
7724,5.544125
7725,5.705756
7726,5.698577
7727,5.347871
7728,5.682262
7729,5.591499
7730,5.523863
7731,5.508825
7732,5.370415
7733,5.822031
7734,5.76943
7735,5.533507
7736,5.353954
7737,5.527197
7738,5.603285
7739,5.563277
7740,5.352139
7741,5.565263
7742,5.786869
7743,5.657216
7744,5.339826
7745,5.731704
7746,5.591832
7747,5.592769
7748,5.62698
7749,5.543673
7750,5.525682
7751,5.656087
7752,5.577029
7753,5.403282
7754,5.620608
7755,5.668837
7756,5.628292
7757,5.378453
7758,5.542328
7759,5.641595
7760,5.698227
7761,5.7654
7762,5.369328
7763,5.584767
7764,5.631344
7765,5.604674
7766,5.598656
7767,5.80881
7768,5.681182
7769,5.791409
7770,5.5879
7771,5.674693
7772,5.759187
7773,5.68913
7774,5.566708
7775,5.380574
7776,5.779827
7777,5.755889
7778,5.568928
7779,5.370303
7780,5.59978
7781,5.644708
7782,5.548016
7783,5.614405
7784,5.417339
7785,5.80873
7786,5.745778
7787,5.532536
7788,5.429261
7789,5.670228
7790,5.547748
7791,5.569169
7792,5.477099
7793,5.628434
7794,5.715386
7795,5.802361
7796,5.657891
7797,5.433864
7798,5.683192
7799,5.615638
7800,5.566856
7801,5.405274
7802,5.619913
7803,5.658463
7804,5.820411
7805,5.713628
7806,5.684697
7807,5.767727
7808,5.822895
7809,5.53855
7810,5.404005
7811,5.635225
7812,5.709831
7813,5.713454
7814,5.431596
7815,5.808798
7816,5.704261
7817,5.724533
7818,5.635512
7819,5.450381
7820,5.624231
7821,5.646285
7822,5.751864
7823,5.589582
7824,5.732218
7825,5.652681
7826,5.621086
7827,5.644034
7828,5.449632
7829,5.584253
7830,5.588159
7831,5.58175
7832,5.503887
7833,5.604282
7834,5.709302
7835,5.551273
7836,5.612608
7837,5.594289
7838,5.612043
7839,5.546191
7840,5.605047
7841,5.586966
7842,5.550966
7843,5.766425
7844,5.582184
7845,5.76793
7846,5.569674
7847,5.666906
7848,5.64999
7849,5.660461
7850,5.477969
7851,5.649619
7852,5.677223
7853,5.606451
7854,5.599813
7855,5.58874
7856,5.711613
7857,5.68193
7858,5.613289
7859,5.45385
7860,5.749348
7861,5.68011
7862,5.791343
7863,5.699863
7864,5.427956
7865,5.82243
7866,5.777543
7867,5.728491
7868,5.444724
7869,5.769125
7870,5.699974
7871,5.835697
7872,5.726062
7873,5.445323
7874,5.563223
7875,5.521286
7876,5.552962
7877,5.466025
7878,5.764496
7879,5.622871
7880,6.255459
7881,5.646134
7882,5.439614
7883,5.572299
7884,5.591657
7885,5.68184
7886,5.692403
7887,5.481944
7888,5.635556
7889,5.675496
7890,5.818705
7891,5.504106
7892,5.841673
7893,5.711566
7894,5.593781
7895,5.691039
7896,5.496714
7897,5.633382
7898,5.904451
7899,5.778256
7900,5.491738
7901,5.846542
7902,5.660245
7903,5.687044
7904,5.734634
7905,5.462188
7906,5.771843
7907,5.93615
7908,5.792205
7909,5.649374
7910,5.515114
7911,5.8227
7912,5.908443
7913,5.63646
7914,5.6001
7915,5.755777
7916,5.675096
7917,5.693596
7918,5.672541
7919,5.649632
7920,5.608368
7921,5.686459
7922,5.793289
7923,5.65658
7924,5.504267
7925,5.753039
7926,6.393048
7927,5.695852
7928,5.533212
7929,5.732073
7930,5.746453
7931,5.670916
7932,5.622535
7933,5.477943
7934,5.61963
7935,5.651132
7936,5.605157
7937,5.834423
7938,5.519121
7939,5.649594
7940,5.756988
7941,5.669551
7942,5.572493
7943,5.881691
7944,5.779512
7945,5.663409
7946,5.704651
7947,5.501795
7948,5.798842
7949,5.669508
7950,5.872062
7951,5.860254
7952,5.631635
7953,5.798096
7954,5.738461
7955,5.720297
7956,5.617462
7957,5.87678
7958,5.914295
7959,5.806691
7960,5.845542
7961,5.68118
7962,5.952689
7963,5.914004
7964,5.772927
7965,5.705961
7966,5.505045
7967,5.769718
7968,5.804405
7969,5.912022
7970,5.864287
7971,5.552694
7972,5.823717
7973,5.672757
7974,5.829144
7975,5.565502
7976,5.797085
7977,5.699382
7978,5.630945
7979,5.754054
7980,5.597402
7981,5.861612
7982,5.631615
7983,5.725156
7984,5.665825
7985,5.524225
7986,5.699724
7987,5.744645
7988,6.602546
7989,5.74264
7990,5.575272
7991,5.727771
7992,5.90128
7993,5.919303
7994,5.69076
7995,5.650479
7996,5.785054
7997,5.823505
7998,5.863099
7999,5.558838
8000,5.727087
8001,5.894226
8002,5.920395
8003,5.932416
8004,5.525228
8005,5.76197
8006,5.687794
8007,5.662261
8008,5.791816
8009,5.774861
8010,5.94328
8011,5.832535
8012,5.734016
8013,5.699725
8014,5.542482
8015,5.900247
8016,5.755528
8017,5.99408
8018,5.773711
8019,5.579356
8020,5.716988
8021,5.789723
8022,5.770536
8023,5.763317
8024,5.811737
8025,5.854955
8026,5.947975
8027,5.865366
8028,5.760632
8029,5.553094
8030,5.973614
8031,5.715356
8032,5.790653
8033,5.79824
8034,5.854742
8035,6.014172
8036,5.892503
8037,5.847849
8038,5.613455
8039,5.760926
8040,5.873242
8041,5.84218
8042,5.891814
8043,5.632965
8044,5.919269
8045,5.789123
8046,5.87842
8047,5.771853
8048,5.569186
8049,5.742945
8050,5.779828
8051,5.912618
8052,5.831124
8053,5.628581
8054,5.860716
8055,5.90627
8056,5.704683
8057,5.751378
8058,5.571643
8059,5.794782
8060,5.746799
8061,5.803316
8062,5.77956
8063,5.578771
8064,6.01025
8065,5.872123
8066,5.80568
8067,5.800058
8068,5.582559
8069,5.853198
8070,5.741554
8071,5.746386
8072,5.805305
8073,5.566623
8074,5.907442
8075,6.007508
8076,5.809866
8077,5.760852
8078,5.592858
8079,5.85753
8080,5.852764
8081,6.031835
8082,5.93029
8083,5.63717
8084,5.846319
8085,5.781974
8086,5.845374
8087,5.906123
8088,5.674059
8089,5.99581
8090,6.011548
8091,5.743825
8092,5.902121
8093,5.650106
8094,5.736615
8095,5.915656
8096,5.746107
8097,5.964664
8098,5.645401
8099,5.898253
8100,5.823547
8101,5.866783
8102,6.049022
8103,5.920383
8104,5.970443
8105,5.887518
8106,6.184498
8107,6.003116
8108,5.773818
8109,5.717456
8110,6.056581
8111,6.017967
8112,5.80683
8113,5.849753
8114,5.746417
8115,5.860849
8116,5.752038
8117,5.851896
8118,5.915692
8119,5.75634
8120,5.990146
8121,5.850565
8122,5.883892
8123,5.865836
8124,5.632015
8125,5.780734
8126,5.787351
8127,5.766569
8128,5.777114
8129,5.680645
8130,5.939491
8131,6.162295
8132,5.853584
8133,5.869191
8134,5.642163
8135,5.860357
8136,5.878906
8137,5.951215
8138,5.938848
8139,5.688007
8140,6.070249
8141,5.874419
8142,6.023647
8143,5.974691
8144,5.674349
8145,6.012712
8146,5.936284
8147,5.878666
8148,6.000618
8149,5.818263
8150,5.979445
8151,5.873823
8152,5.909567
8153,5.819375
8154,5.926566
8155,5.657412
8156,5.999881
8157,5.957901
8158,5.843254
8159,5.827395
8160,5.661265
8161,6.012937
8162,6.078341
8163,6.088061
8164,5.937141
8165,5.746869
8166,6.06267
8167,6.003626
8168,5.945343
8169,5.789025
8170,5.927761
8171,5.742965
8172,5.916732
8173,6.07521
8174,5.995787
8175,5.978228
8176,5.763355
8177,5.93697
8178,6.015813
8179,6.080953
8180,5.934929
8181,5.723827
8182,5.909828
8183,5.788508
8184,5.781671
8185,5.915974
8186,5.654863
8187,7.034847
8188,8.955257
8189,8.290309
8190,8.025364
8191,7.783128
8192,10.392053
8193,6.208139
8194,5.88661
8195,5.923963
8196,6.016209
8197,5.849429
8198,6.059822
8199,5.82733
8200,5.95558
8201,5.89719
8202,5.765451
8203,5.86428
8204,5.883473
8205,5.937281
8206,5.941324
8207,5.883531
8208,5.978998
8209,5.876657
8210,6.018769
8211,6.01661
8212,5.852386
8213,5.703631
8214,6.100894
8215,5.913016
8216,5.979367
8217,6.071879
8218,5.740257
8219,5.995714
8220,5.873016
8221,5.814155
8222,5.981188
8223,5.873243
8224,5.684721
8225,5.992006
8226,6.095358
8227,6.124308
8228,5.913784
8229,5.73988
8230,5.951573
8231,5.881318
8232,5.897291
8233,5.851783
8234,5.960641
8235,5.697843
8236,5.852714
8237,6.069113
8238,6.09498
8239,5.953437
8240,5.896656
8241,5.934693
8242,5.850619
8243,5.952607
8244,6.101067
8245,5.924879
8246,5.880291
8247,5.87332
8248,5.863946
8249,5.873206
8250,6.031738
8251,5.949831
8252,6.084094
8253,5.986043
8254,5.981995
8255,6.024223
8256,6.233629
8257,5.959524
8258,5.917746
8259,5.975564
8260,6.197902
8261,5.938929
8262,5.999728
8263,5.899977
8264,5.880361
8265,6.072949
8266,6.140729
8267,6.010404
8268,5.902832
8269,5.876318
8270,5.997373
8271,6.145654
8272,6.165822
8273,5.780542
8274,6.183629
8275,5.969678
8276,5.906709
8277,5.974114
8278,6.107812
8279,6.049195
8280,5.982351
8281,5.906945
8282,5.879946
8283,5.927582
8284,5.828987
8285,6.015371
8286,6.110209
8287,5.911531
8288,5.96702
8289,5.860215
8290,5.742899
8291,5.921671
8292,5.975915
8293,5.879906
8294,6.122561
8295,5.794741
8296,6.150525
8297,6.126606
8298,5.904123
8299,6.03448
8300,6.152209
8301,5.843244
8302,6.027982
8303,6.107314
8304,6.064115
8305,6.241595
8306,5.959002
8307,5.87656
8308,5.941384
8309,6.051236
8310,5.95167
8311,5.89532
8312,5.745825
8313,5.959568
8314,5.933706
8315,5.878455
8316,5.909562
8317,10.02224
8318,5.747962
8319,6.171549
8320,6.054979
8321,5.929071
8322,6.031187
8323,5.987717
8324,5.779111
8325,6.327951
8326,6.151256
8327,5.994254
8328,6.205118
8329,5.826659
8330,6.154332
8331,6.064992
8332,5.940807
8333,5.974658
8334,6.047591
8335,5.840306
8336,5.955155
8337,5.996103
8338,6.12392
8339,6.066273
8340,6.170847
8341,5.837244
8342,6.141556
8343,6.057477
8344,6.198166
8345,5.925613
8346,5.984796
8347,5.78782
8348,5.939304
8349,5.946086
8350,5.953258
8351,5.984442
8352,6.032179
8353,5.987473
8354,6.094052
8355,6.163645
8356,6.017487
8357,5.950559
8358,5.820118
8359,5.950389
8360,5.970141
8361,5.941302
8362,5.936604
8363,5.95015
8364,5.802205
8365,6.090536
8366,6.173714
8367,6.095678
8368,6.027746
8369,5.936458
8370,5.867886
8371,5.929644
8372,5.945539
8373,5.995115
8374,10.153654
8375,6.055987
8376,5.920916
8377,6.172913
8378,6.104102
8379,6.01045
8380,6.06525
8381,6.075427
8382,5.94837
8383,6.089923
8384,6.081363
8385,6.039104
8386,6.177944
8387,6.076031
8388,5.950393
8389,6.227323
8390,5.962024
8391,5.981094
8392,6.072475
8393,6.049185
8394,5.832996
8395,6.058339
8396,6.019861
8397,6.172116
8398,6.179163
8399,6.162166
8400,6.168717
8401,6.212645
8402,6.165355
8403,6.41766
8404,6.264452
8405,5.846658
8406,6.168546
8407,6.093087
8408,6.196719
8409,6.178885
8410,6.139076
8411,5.88898
8412,6.047621
8413,6.188045
8414,6.215579
8415,6.189451
8416,5.998582
8417,5.956959
8418,5.880347
8419,6.14151
8420,6.0276
8421,5.981311
8422,6.217566
8423,6.22073
8424,5.994704
8425,6.189509
8426,6.053896
8427,5.98984
8428,6.199763
8429,6.063721
8430,6.022445
8431,6.084124
8432,6.011892
8433,6.089877
8434,5.986417
8435,6.10465
8436,5.872174
8437,6.205464
8438,6.185797
8439,6.112622
8440,6.053313
8441,6.00222
8442,5.861149
8443,6.00038
8444,5.998537
8445,6.268192
8446,6.135502
8447,6.127596
8448,5.959757
8449,6.009534
8450,6.023172
8451,6.185916
8452,6.159577
8453,6.351036
8454,5.949928
8455,6.097654
8456,6.065959
8457,6.161431
8458,6.022715
8459,6.169981
8460,5.947669
8461,6.231293
8462,6.104179
8463,6.098442
8464,6.18748
8465,6.153101
8466,6.085931
8467,6.451757
8468,6.143832
8469,6.166172
8470,6.158688
8471,6.094024
8472,6.044667
8473,5.944187
8474,6.063989
8475,6.136256
8476,6.222961
8477,6.26447
8478,6.152753
8479,5.997177
8480,6.05931
8481,6.087259
8482,6.026688
8483,6.05256
8484,6.030098
8485,5.868098
8486,5.981009
8487,6.115476
8488,6.114591
8489,6.558863
8490,6.132842
8491,5.866753
8492,11.899299
8493,6.127443
8494,6.159319
8495,6.29367
8496,6.088129
8497,6.114039
8498,6.065591
8499,6.117154
8500,6.19524
8501,6.38631
8502,6.248369
8503,6.192548
8504,5.892755
8505,6.231328
8506,6.163441
8507,6.195592
8508,6.241416
8509,6.284687
8510,5.924606
8511,6.103506
8512,6.119343
8513,6.095402
8514,6.319915
8515,6.268352
8516,6.1163
8517,5.907727
8518,6.131524
8519,6.136196
8520,6.294908
8521,6.336692
8522,6.060573
8523,5.942534
8524,6.095526
8525,6.210195
8526,6.12225
8527,6.187396
8528,6.223348
8529,6.160814
8530,6.045541
8531,6.059432
8532,6.160497
8533,6.071521
8534,6.09305
8535,6.108455
8536,5.933073
8537,6.333837
8538,6.071612
8539,6.291012
8540,6.26257
8541,6.303941
8542,6.195081
8543,6.0896
8544,6.227291
8545,6.132277
8546,6.352873
8547,6.369632
8548,6.166603
8549,5.958369
8550,6.170132
8551,6.106365
8552,6.095367
8553,6.156858
8554,6.405245
8555,6.179336
8556,6.092513
8557,6.132673
8558,6.212864
8559,6.230629
8560,6.123017
8561,6.07383
8562,5.943531
8563,6.431199
8564,6.18461
8565,6.07743
8566,6.200472
8567,6.476586
8568,6.199796
8569,6.083861
8570,6.24809
8571,6.24172
8572,6.308444
8573,6.368268
8574,6.23877
8575,6.08378
8576,6.185668
8577,6.127799
8578,6.239966
8579,6.231955
8580,6.27464
8581,6.100602
8582,6.026265
8583,6.320661
8584,6.259906
8585,6.394101
8586,6.112311
8587,6.308407
8588,6.14603
8589,5.95715
8590,6.196557
8591,6.252502
8592,6.330349
8593,6.229461
8594,6.284978
8595,6.174373
8596,6.003976
8597,6.271996
8598,6.26497
8599,6.081273
8600,6.256813
8601,6.19344
8602,5.991609
8603,6.27917
8604,6.131
8605,6.200649
8606,6.151952
8607,6.115772
8608,6.084849
8609,6.001086
8610,6.181585
8611,6.235436
8612,6.282485
8613,10.756557
8614,6.183989
8615,6.204427
8616,6.136705
8617,10.474767
8618,6.16003
8619,6.304929
8620,6.396122
8621,6.276048
8622,6.152479
8623,6.001215
8624,6.32489
8625,6.396921
8626,6.116134
8627,6.304298
8628,6.34454
8629,6.187226
8630,6.006031
8631,6.167195
8632,6.40088
8633,6.345666
8634,6.217403
8635,6.324656
8636,6.0765
8637,6.344963
8638,6.253711
8639,6.282738
8640,6.406954
8641,6.327165
8642,6.237197
8643,6.027943
8644,6.389221
8645,6.51028
8646,6.358255
8647,6.362544
8648,6.310585
8649,6.240217
8650,6.177903
8651,6.316154
8652,6.326673
8653,6.283082
8654,6.325799
8655,6.463726
8656,6.251094
8657,6.02906
8658,6.367818
8659,6.196313
8660,6.42727
8661,6.362081
8662,6.37229
8663,6.183516
8664,6.007409
8665,6.235814
8666,6.250263
8667,6.246386
8668,6.329683
8669,6.392006
8670,6.293473
8671,6.148543
8672,6.163946
8673,6.324645
8674,6.462493
8675,6.280806
8676,6.18852
8677,6.259493
8678,6.200481
8679,6.112049
8680,6.41475
8681,6.275627
8682,6.217015
8683,6.224399
8684,6.223948
8685,6.255639
8686,6.065423
8687,6.293285
8688,6.350487
8689,6.18746
8690,6.196854
8691,6.29299
8692,6.227493
8693,6.024657
8694,6.320871
8695,6.454855
8696,6.343555
8697,6.320575
8698,6.512835
8699,6.246021
8700,6.111699
8701,6.381967
8702,6.231669
8703,6.330943
8704,6.25678
8705,6.169085
8706,6.303843
8707,6.037154
8708,6.180445
8709,6.513393
8710,6.441734
8711,6.318125
8712,6.316972
8713,6.489829
8714,6.362663
8715,6.15006
8716,6.291775
8717,6.414291
8718,6.478804
8719,6.410381
8720,6.273657
8721,6.293937
8722,6.106627
8723,6.55875
8724,6.316548
8725,6.402937
8726,6.307634
8727,6.566959
8728,6.421731
8729,6.106225
8730,6.427947
8731,6.430161
8732,6.33498
8733,6.349899
8734,6.20707
8735,6.421982
8736,6.199027
8737,6.051172
8738,6.470202
8739,6.400848
8740,6.51998
8741,6.375808
8742,6.230439
8743,6.240904
8744,6.064458
8745,6.332347
8746,6.489438
8747,6.235304
8748,6.315706
8749,6.298442
8750,6.441605
8751,6.353201
8752,6.077539
8753,6.566048
8754,6.285072
8755,6.39955
8756,6.4004
8757,6.620538
8758,6.424556
8759,6.09826
8760,6.361318
8761,6.31761
8762,6.376245
8763,6.397887
8764,6.402412
8765,6.531088
8766,6.330036
8767,6.406568
8768,6.489604
8769,6.25607
8770,6.394475
8771,6.362643
8772,6.40826
8773,6.281399
8774,6.103611
8775,6.292756
8776,6.236047
8777,6.372545
8778,6.523372
8779,6.375251
8780,6.278658
8781,6.365422
8782,6.123494
8783,6.253611
8784,6.296935
8785,6.351239
8786,6.341126
8787,6.262955
8788,6.336828
8789,6.37679
8790,6.227724
8791,6.393642
8792,6.301536
8793,6.277176
8794,6.510367
8795,6.374734
8796,6.277636
8797,6.281711
8798,6.257117
8799,6.253853
8800,6.244965
8801,6.205771
8802,6.348554
8803,6.223187
8804,6.230192
8805,6.444058
8806,6.531888
8807,6.322797
8808,6.291003
8809,6.322708
8810,6.230689
8811,6.299793
8812,6.291257
8813,6.274432
8814,6.396889
8815,6.557753
8816,6.287347
8817,6.259073
8818,6.316059
8819,6.264958
8820,6.389839
8821,6.124773
8822,6.272544
8823,6.530425
8824,10.967588
8825,6.373787
8826,6.244688
8827,6.278227
8828,6.259466
8829,6.116757
8830,6.260084
8831,6.504729
8832,6.403679
8833,6.277953
8834,6.686633
8835,6.331774
8836,6.397626
8837,6.448944
8838,6.421272
8839,6.516409
8840,6.515633
8841,6.385424
8842,6.3876
8843,6.335101
8844,6.364379
8845,6.305669
8846,6.472868
8847,6.316051
8848,6.375462
8849,6.313889
8850,6.542319
8851,6.506861
8852,6.367166
8853,6.175573
8854,6.513377
8855,6.621354
8856,6.53949
8857,6.309569
8858,6.317298
8859,6.370269
8860,6.404402
8861,6.359323
8862,6.563833
8863,6.482614
8864,6.43193
8865,6.327079
8866,6.385251
8867,6.548727
8868,6.334967
8869,6.15297
